25951309,102968049,102968062,2.84,51.80399,-0.20593,51.80433,-0.20591,4
26007399,103639317,102965755,2.31,51.78271,-0.20609,51.78326,-0.20625,3
26007399,102965755,103639317,2.31,51.78326,-0.20625,51.78271,-0.20609,3
25782328,102945658,102945657,1.45,51.76785,-0.30067,51.76799,-0.30073,5
25782328,102945657,102945658,1.45,51.76799,-0.30073,51.76785,-0.30067,5
77737925,568875372,568875379,2.07,51.71648,-0.27917,51.71654,-0.27890,5
77737925,568875379,568875372,2.07,51.71654,-0.27890,51.71648,-0.27917,5
25515427,102941414,102941205,6.06,51.72160,-0.29820,51.72218,-0.29848,5
25515427,102941205,102941414,6.06,51.72218,-0.29848,51.72160,-0.29820,5
25781454,102946109,102946114,5.34,51.77421,-0.29917,51.77473,-0.29907,5
25781454,102946114,102946109,5.34,51.77473,-0.29907,51.77421,-0.29917,5
780236921,849747342,102972616,8.52,51.80132,-0.18438,51.80194,-0.18344,5
780236921,102972616,849747342,8.52,51.80194,-0.18344,51.80132,-0.18438,5
25786660,102941835,102941783,6.09,51.75004,-0.30299,51.75041,-0.30375,5
25786660,102941783,102941835,6.09,51.75041,-0.30375,51.75004,-0.30299,5
25787490,102960170,102960174,1.22,51.74662,-0.26375,51.74665,-0.26346,5
25787490,102960174,102960170,1.22,51.74665,-0.26346,51.74662,-0.26375,5
30478164,102965658,103653491,3.36,51.77426,-0.21012,51.77374,-0.20884,2
25953775,102965971,102965966,3.09,51.79142,-0.20194,51.79144,-0.20242,5
25953775,102965966,102965971,3.09,51.79144,-0.20242,51.79142,-0.20194,5
779696584,849365121,849365120,13.19,51.78879,-0.20636,51.78922,-0.20572,5
779696584,849365120,849365121,13.19,51.78922,-0.20572,51.78879,-0.20636,5
25787187,102942393,102942394,11.20,51.74797,-0.28669,51.74905,-0.28622,5
25787187,102942394,102942393,11.20,51.74905,-0.28622,51.74797,-0.28669,5
761960932,837108992,102940339,5.68,51.73983,-0.31053,51.74020,-0.30961,3
761960932,102940339,837108992,5.68,51.74020,-0.30961,51.73983,-0.31053,3
25962179,102962036,102962042,13.93,51.73291,-0.21950,51.73390,-0.22085,5
25962179,102962042,102962036,13.93,51.73390,-0.22085,51.73291,-0.21950,5
786910741,854287834,102964133,19.86,51.79608,-0.25163,51.79707,-0.24727,5
786910741,102964133,854287834,19.86,51.79707,-0.24727,51.79608,-0.25163,5
709371017,102965923,800177600,2.04,51.78453,-0.20351,51.78473,-0.20357,5
709371017,800177600,102965923,2.04,51.78473,-0.20357,51.78453,-0.20351,5
843695449,893715459,893715474,9.91,51.80414,-0.24392,51.80421,-0.24471,5
843695449,893715474,893715459,9.91,51.80421,-0.24471,51.80414,-0.24392,5
25955915,102965411,102965432,2.86,51.77810,-0.22130,51.77867,-0.22087,2
25954002,102966075,102966052,7.86,51.79040,-0.19740,51.79055,-0.19890,4
25954002,102966052,102966075,7.86,51.79055,-0.19890,51.79040,-0.19740,4
25979666,102968320,102968319,2.72,51.79589,-0.19167,51.79614,-0.19184,5
25979666,102968319,102968320,2.72,51.79614,-0.19184,51.79589,-0.19167,5
25781804,102943803,102943808,6.38,51.77147,-0.31397,51.77208,-0.31387,5
25781804,102943808,102943803,6.38,51.77208,-0.31387,51.77147,-0.31397,5
25979682,102965726,102965727,0.74,51.79118,-0.21313,51.79124,-0.21320,5
25979682,102965727,102965726,0.74,51.79124,-0.21320,51.79118,-0.21313,5
862996889,907797882,907797883,14.87,51.80354,-0.27342,51.80358,-0.27223,5
862996889,907797883,907797882,14.87,51.80358,-0.27223,51.80354,-0.27342,5
566023185,658151705,658151708,3.12,51.77254,-0.25063,51.77250,-0.25041,5
761968528,102972294,837113821,5.02,51.76173,-0.15454,51.76230,-0.15485,4
761968528,837113821,102972294,5.02,51.76230,-0.15485,51.76173,-0.15454,4
25781574,102946197,102946105,8.43,51.77319,-0.29775,51.77334,-0.29881,5
25781574,102946105,102946197,8.43,51.77334,-0.29881,51.77319,-0.29775,5
565993000,634187093,634187095,1.42,51.72260,-0.29380,51.72273,-0.29381,5
565993000,634187095,634187093,1.42,51.72273,-0.29381,51.72260,-0.29380,5
780276123,849770880,849770882,3.90,51.76280,-0.22550,51.76298,-0.22562,5
780276123,849770882,849770880,3.90,51.76298,-0.22562,51.76280,-0.22550,5
780274323,849769670,102968459,1.64,51.80497,-0.19597,51.80509,-0.19572,3
780271572,849767713,102968361,1.45,51.79920,-0.19119,51.79930,-0.19142,4
780271572,102968361,849767713,1.45,51.79930,-0.19142,51.79920,-0.19119,4
25953387,103639132,102966762,3.88,51.79384,-0.20751,51.79391,-0.20825,3
25951660,102966818,102966821,2.97,51.80220,-0.20832,51.80248,-0.20816,5
763772028,102963115,838258812,3.09,51.76056,-0.24323,51.76019,-0.24327,3
709370990,800177581,800177583,7.03,51.75476,-0.15610,51.75619,-0.15463,4
709370990,800177583,800177581,7.03,51.75619,-0.15463,51.75476,-0.15610,4
25954292,102965942,102965947,6.78,51.78907,-0.20398,51.79015,-0.20386,3
25954292,102965947,102965942,6.78,51.79015,-0.20386,51.78907,-0.20398,3
25951456,102968043,102968042,1.85,51.80324,-0.20564,51.80304,-0.20550,4
709371039,800177616,800177617,3.38,51.78509,-0.20485,51.78525,-0.20533,5
709371039,800177617,800177616,3.38,51.78525,-0.20533,51.78509,-0.20485,5
566023227,658151796,102964935,8.04,51.76572,-0.21693,51.76641,-0.21752,5
566023227,102964935,658151796,8.04,51.76641,-0.21752,51.76572,-0.21693,5
25979643,102972572,102972573,1.52,51.79680,-0.18483,51.79692,-0.18468,5
25979643,102972573,102972572,1.52,51.79692,-0.18468,51.79680,-0.18483,5
77740736,568878620,568879629,7.56,51.74337,-0.30037,51.74396,-0.30110,5
77740736,568879629,568878620,7.56,51.74396,-0.30110,51.74337,-0.30037,5
25951224,102973404,102973384,7.13,51.80394,-0.17280,51.80450,-0.17341,5
25951224,102973384,102973404,7.13,51.80450,-0.17341,51.80394,-0.17280,5
25781445,102946208,102946202,3.49,51.77425,-0.29745,51.77431,-0.29800,5
25781445,102946202,102946208,3.49,51.77431,-0.29800,51.77425,-0.29745,5
25955092,102965471,102965479,2.91,51.78399,-0.22502,51.78429,-0.22454,5
25955092,102965479,102965471,2.91,51.78429,-0.22454,51.78399,-0.22502,5
25951512,102966831,102966833,3.30,51.80289,-0.21470,51.80296,-0.21418,5
25951512,102966833,102966831,3.30,51.80296,-0.21418,51.80289,-0.21470,5
25514986,102962456,102962457,21.36,51.72380,-0.20354,51.72593,-0.20372,5
25514986,102962457,102962456,21.36,51.72593,-0.20372,51.72380,-0.20354,5
77740737,568879629,102941795,7.67,51.74396,-0.30110,51.74440,-0.30211,5
77740737,102941795,568879629,7.67,51.74440,-0.30211,51.74396,-0.30110,5
25957074,102964878,102964884,12.91,51.77094,-0.22369,51.77199,-0.22254,5
25957074,102964884,102964878,12.91,51.77199,-0.22254,51.77094,-0.22369,5
25782028,102943842,102943841,8.00,51.76961,-0.31106,51.77028,-0.31176,5
25782028,102943841,102943842,8.00,51.77028,-0.31176,51.76961,-0.31106,5
25959136,102963466,102963480,6.05,51.76023,-0.23309,51.76038,-0.23216,5
25959136,102963480,102963466,6.05,51.76038,-0.23216,51.76023,-0.23309,5
780274475,849769782,658164084,8.39,51.74272,-0.22196,51.74371,-0.22181,5
780274475,658164084,849769782,8.39,51.74371,-0.22181,51.74272,-0.22196,5
77741522,568880769,568880771,12.77,51.76071,-0.22656,51.76078,-0.22818,5
77741522,568880771,568880769,12.77,51.76078,-0.22818,51.76071,-0.22656,5
709504493,800262342,800262343,7.20,51.74994,-0.30785,51.75007,-0.30839,5
709504493,800262343,800262342,7.20,51.75007,-0.30839,51.74994,-0.30785,5
866292156,910084989,750536857,153.47,51.75254,-0.15321,51.75781,-0.14659,5
866292156,750536857,910084989,153.47,51.75781,-0.14659,51.75254,-0.15321,5
25951935,102973779,102973796,6.04,51.80030,-0.15849,51.80078,-0.15907,5
25951935,102973796,102973779,6.04,51.80078,-0.15907,51.80030,-0.15849,5
25959908,102963172,102963170,5.90,51.75596,-0.23748,51.75640,-0.23810,5
25959908,102963170,102963172,5.90,51.75640,-0.23810,51.75596,-0.23748,5
586296543,750524621,750524620,4.54,51.76597,-0.25064,51.76611,-0.25144,5
586296543,750524620,750524621,4.54,51.76611,-0.25144,51.76597,-0.25064,5
25784453,102943685,102943676,14.52,51.75827,-0.30978,51.75904,-0.31114,5
25784453,102943676,102943685,14.52,51.75904,-0.31114,51.75827,-0.30978,5
25955622,102946020,102946036,3.71,51.78135,-0.30491,51.78146,-0.30434,5
25955622,102946036,102946020,3.71,51.78146,-0.30434,51.78135,-0.30491,5
25953458,102972677,102972673,6.68,51.79287,-0.17575,51.79347,-0.17622,5
25953458,102972673,102972677,6.68,51.79347,-0.17622,51.79287,-0.17575,5
25952085,102973773,102973776,4.64,51.79979,-0.15997,51.79985,-0.15924,5
25952085,102973776,102973773,4.64,51.79985,-0.15924,51.79979,-0.15997,5
566023220,658151785,634183818,2.84,51.77588,-0.23767,51.77604,-0.23793,5
566023220,634183818,658151785,2.84,51.77604,-0.23793,51.77588,-0.23767,5
25955648,102946017,102946019,2.84,51.78116,-0.30533,51.78130,-0.30496,5
25955648,102946019,102946017,2.84,51.78130,-0.30496,51.78116,-0.30533,5
836001505,102965857,888367229,5.33,51.78063,-0.20547,51.78190,-0.20585,3
836001505,888367229,102965857,5.33,51.78190,-0.20585,51.78063,-0.20547,3
25788429,102942508,102960128,1.98,51.74290,-0.26765,51.74310,-0.26710,2
25953248,102973163,102973164,4.25,51.79424,-0.16755,51.79466,-0.16765,5
25953248,102973164,102973163,4.25,51.79466,-0.16765,51.79424,-0.16755,5
77740149,568878563,568878595,7.40,51.73995,-0.30239,51.73999,-0.30124,5
77740149,568878595,568878563,7.40,51.73999,-0.30124,51.73995,-0.30239,5
25959409,102963562,102963478,4.73,51.75901,-0.23130,51.75936,-0.23179,5
25959409,102963478,102963562,4.73,51.75936,-0.23179,51.75901,-0.23130,5
25956766,102963945,102963955,1.77,51.77326,-0.24260,51.77346,-0.24261,4
25789896,102960049,102960052,4.96,51.73797,-0.26636,51.73818,-0.26623,5
25789896,102960052,102960049,4.96,51.73818,-0.26623,51.73797,-0.26636,5
25959873,102963558,102963559,3.12,51.75604,-0.22661,51.75628,-0.22693,5
25959873,102963559,102963558,3.12,51.75628,-0.22693,51.75604,-0.22661,5
25952379,102972724,102972707,0.63,51.79859,-0.17785,51.79850,-0.17790,3
25781471,102946111,102946202,6.08,51.77416,-0.29885,51.77431,-0.29800,5
25781471,102946202,102946111,6.08,51.77431,-0.29800,51.77416,-0.29885,5
25960898,102960712,102960719,11.86,51.74772,-0.23525,51.74906,-0.23482,4
25960898,102960719,102960712,11.86,51.74906,-0.23482,51.74772,-0.23525,4
26006729,102966435,102966436,0.28,51.79642,-0.22520,51.79642,-0.22509,4
25783269,102945773,102945783,3.92,51.76289,-0.29494,51.76303,-0.29435,5
25783269,102945783,102945773,3.92,51.76303,-0.29435,51.76289,-0.29494,5
779696612,849365140,849365147,10.84,51.78990,-0.20669,51.79031,-0.20726,5
779696612,849365147,849365140,10.84,51.79031,-0.20726,51.78990,-0.20669,5
780274473,849769780,849769781,8.11,51.74336,-0.22224,51.74402,-0.22325,5
780274473,849769781,849769780,8.11,51.74402,-0.22325,51.74336,-0.22224,5
866292126,910084970,102961881,1.33,51.71983,-0.22064,51.72001,-0.22078,5
866292126,102961881,910084970,1.33,51.72001,-0.22078,51.71983,-0.22064,5
25515840,102941406,102942063,7.89,51.71845,-0.28817,51.71908,-0.28750,5
25515840,102942063,102941406,7.89,51.71908,-0.28750,51.71845,-0.28817,5
25957824,102964825,102964826,3.18,51.76668,-0.22320,51.76690,-0.22283,5
25957824,102964826,102964825,3.18,51.76690,-0.22283,51.76668,-0.22320,5
77747730,102963001,102962997,1.50,51.75269,-0.24452,51.75280,-0.24507,2
26004535,103638564,103638570,1.61,51.80249,-0.20340,51.80263,-0.20342,4
709371004,800177590,102973863,9.30,51.80314,-0.15715,51.80443,-0.15668,5
709371004,102973863,800177590,9.30,51.80443,-0.15668,51.80314,-0.15715,5
25515177,102941153,102941204,38.27,51.72344,-0.30620,51.72555,-0.30107,5
25515177,102941204,102941153,38.27,51.72555,-0.30107,51.72344,-0.30620,5
77734447,102972535,568870103,6.82,51.78722,-0.14545,51.78763,-0.14401,5
77734447,568870103,102972535,6.82,51.78763,-0.14401,51.78722,-0.14545,5
25957498,102965148,102965150,6.78,51.76829,-0.21296,51.76891,-0.21340,5
25957498,102965150,102965148,6.78,51.76891,-0.21340,51.76829,-0.21296,5
25951383,102972765,102972789,18.23,51.80315,-0.18375,51.80480,-0.18251,5
25951383,102972789,102972765,18.23,51.80480,-0.18251,51.80315,-0.18375,5
77741590,568880843,568880791,6.49,51.79646,-0.20719,51.79665,-0.20819,5
77741590,568880791,568880843,6.49,51.79665,-0.20819,51.79646,-0.20719,5
25958633,102965067,102965077,3.97,51.76206,-0.21391,51.76241,-0.21362,5
25958633,102965077,102965067,3.97,51.76241,-0.21362,51.76206,-0.21391,5
25958944,102965020,102965041,14.15,51.76076,-0.21515,51.76118,-0.21314,5
25958944,102965041,102965020,14.15,51.76118,-0.21314,51.76076,-0.21515,5
25953294,102967935,102967933,6.90,51.79437,-0.19994,51.79467,-0.20094,5
25953294,102967933,102967935,6.90,51.79467,-0.20094,51.79437,-0.19994,5
25515754,102941341,102941339,2.78,51.71925,-0.29469,51.71948,-0.29494,5
25515754,102941339,102941341,2.78,51.71948,-0.29494,51.71925,-0.29469,5
863011506,102970628,907809354,79.52,51.73631,-0.16617,51.73648,-0.14756,5
863011506,907809354,102970628,79.52,51.73648,-0.14756,51.73631,-0.16617,5
25954475,102972490,102972494,0.24,51.78739,-0.15106,51.78735,-0.15099,2
25960907,102960706,102960712,5.59,51.74758,-0.23612,51.74772,-0.23525,5
25960907,102960712,102960706,5.59,51.74772,-0.23525,51.74758,-0.23612,5
565981948,634166300,103654041,10.58,51.74546,-0.26101,51.74703,-0.25692,2
77747863,102963798,568890174,0.77,51.76996,-0.23287,51.77014,-0.23267,1
25952190,102966704,102966722,6.01,51.80000,-0.21216,51.80054,-0.21233,5
25952190,102966722,102966704,6.01,51.80054,-0.21233,51.80000,-0.21216,5
25961495,102962667,102962670,1.97,51.74051,-0.19022,51.74062,-0.18978,5
25961495,102962670,102962667,1.97,51.74062,-0.18978,51.74051,-0.19022,5
779349987,102972506,849089759,3.33,51.78808,-0.15237,51.78835,-0.15335,3
779349987,849089759,102972506,3.33,51.78835,-0.15335,51.78808,-0.15237,3
25961268,102960627,102960568,2.36,51.74373,-0.23672,51.74393,-0.23692,5
25961268,102960568,102960627,2.36,51.74393,-0.23692,51.74373,-0.23672,5
25954150,102972092,102972164,7.48,51.78934,-0.17567,51.79005,-0.17533,5
25954150,102972164,102972092,7.48,51.79005,-0.17533,51.78934,-0.17567,5
26007636,102962162,102962237,6.23,51.74540,-0.22346,51.74555,-0.22065,3
25952094,102973260,102973287,3.98,51.79985,-0.16773,51.80021,-0.16747,5
25952094,102973287,102973260,3.98,51.80021,-0.16747,51.79985,-0.16773,5
709371003,102973821,800177590,4.81,51.80284,-0.15583,51.80314,-0.15715,5
709371003,800177590,102973821,4.81,51.80314,-0.15715,51.80284,-0.15583,5
25956527,102963984,102963985,7.52,51.77476,-0.23612,51.77482,-0.23467,5
25956527,102963985,102963984,7.52,51.77482,-0.23467,51.77476,-0.23612,5
761961066,102962620,837109064,22.72,51.73581,-0.19610,51.73737,-0.20455,3
761961066,837109064,102962620,22.72,51.73737,-0.20455,51.73581,-0.19610,3
26007639,103639435,102962010,14.29,51.73615,-0.22267,51.73636,-0.22490,5
26007639,102962010,103639435,14.29,51.73636,-0.22490,51.73615,-0.22267,5
25515179,102962467,102962469,0.55,51.72190,-0.20272,51.72194,-0.20266,5
25515179,102962469,102962467,0.55,51.72194,-0.20266,51.72190,-0.20272,5
25953535,102966595,102966600,18.23,51.79292,-0.21414,51.79430,-0.21440,5
25953535,102966600,102966595,18.23,51.79430,-0.21440,51.79292,-0.21414,5
25953378,102966737,102966744,9.55,51.79385,-0.20961,51.79476,-0.20915,5
25953378,102966744,102966737,9.55,51.79476,-0.20915,51.79385,-0.20961,5
26016179,102960170,102960193,7.47,51.74662,-0.26375,51.74693,-0.26222,5
26016179,102960193,102960170,7.47,51.74693,-0.26222,51.74662,-0.26375,5
25959698,102962755,102962760,9.73,51.75770,-0.25948,51.75861,-0.25749,3
25959698,102962760,102962755,9.73,51.75861,-0.25749,51.75770,-0.25948,3
25515913,102942050,102941406,5.11,51.71804,-0.28768,51.71845,-0.28817,5
25515913,102941406,102942050,5.11,51.71845,-0.28817,51.71804,-0.28768,5
25788003,102940371,102940357,4.59,51.74542,-0.31572,51.74576,-0.31620,5
25788003,102940357,102940371,4.59,51.74576,-0.31620,51.74542,-0.31572,5
780274437,849769753,849769758,9.23,51.73855,-0.21452,51.73930,-0.21531,5
780274437,849769758,849769753,9.23,51.73930,-0.21531,51.73855,-0.21452,5
566026741,658158222,102970606,69.67,51.73502,-0.16854,51.73930,-0.18335,5
566026741,102970606,658158222,69.67,51.73930,-0.18335,51.73502,-0.16854,5
25953110,102966502,102966506,15.64,51.79580,-0.21752,51.79723,-0.21655,5
25953110,102966506,102966502,15.64,51.79723,-0.21655,51.79580,-0.21752,5
761961061,837109061,102962620,10.69,51.73479,-0.19227,51.73581,-0.19610,3
761961061,102962620,837109061,10.69,51.73581,-0.19610,51.73479,-0.19227,3
25960049,102963358,102963359,3.69,51.75488,-0.23676,51.75515,-0.23648,5
25960049,102963359,102963358,3.69,51.75515,-0.23648,51.75488,-0.23676,5
26006616,103639018,102962878,8.32,51.75961,-0.25088,51.75967,-0.24874,3
26006616,102962878,103639018,8.32,51.75967,-0.24874,51.75961,-0.25088,3
25961327,102960664,102960668,8.26,51.74301,-0.23372,51.74396,-0.23328,4
25961327,102960668,102960664,8.26,51.74396,-0.23328,51.74301,-0.23372,4
25952531,102966516,102966510,5.59,51.79853,-0.21964,51.79894,-0.22025,5
25952531,102966510,102966516,5.59,51.79894,-0.22025,51.79853,-0.21964,5
25515194,102962544,102962549,5.66,51.72165,-0.19088,51.72166,-0.18997,5
25515194,102962549,102962544,5.66,51.72166,-0.18997,51.72165,-0.19088,5
25952287,102973688,102973692,13.80,51.79883,-0.16440,51.79979,-0.16435,5
25952287,102973692,102973688,13.80,51.79979,-0.16435,51.79883,-0.16440,5
25952928,102973140,102973150,4.71,51.79585,-0.16943,51.79618,-0.16889,5
25952928,102973150,102973140,4.71,51.79618,-0.16889,51.79585,-0.16943,5
25951237,102972760,102968635,4.73,51.80408,-0.18543,51.80435,-0.18602,5
25951237,102968635,102972760,4.73,51.80435,-0.18602,51.80408,-0.18543,5
25960253,102963354,102963366,8.58,51.75362,-0.23513,51.75443,-0.23526,5
25960253,102963366,102963354,8.58,51.75443,-0.23526,51.75362,-0.23513,5
780234168,849745759,849745760,5.11,51.77364,-0.21752,51.77366,-0.21711,5
780234168,849745760,849745759,5.11,51.77366,-0.21711,51.77364,-0.21752,5
818291902,102968021,876343247,8.45,51.79811,-0.19631,51.79864,-0.19688,5
818291902,876343247,102968021,8.45,51.79864,-0.19688,51.79811,-0.19631,5
25954385,102972509,102972506,1.98,51.78789,-0.15166,51.78808,-0.15237,3
866292138,910084977,102973436,13.56,51.80302,-0.17044,51.80435,-0.17003,5
866292138,102973436,910084977,13.56,51.80435,-0.17003,51.80302,-0.17044,5
77737911,102942192,102942191,0.71,51.71749,-0.27971,51.71732,-0.27974,2
26008717,102941248,102941272,2.64,51.73061,-0.30203,51.73075,-0.30107,2
26004568,102974424,102974420,7.45,51.78586,-0.14163,51.78690,-0.14226,5
26004568,102974420,102974424,7.45,51.78690,-0.14226,51.78586,-0.14163,5
780274432,849769753,849769754,2.00,51.73855,-0.21452,51.73856,-0.21436,5
780274432,849769754,849769753,2.00,51.73856,-0.21436,51.73855,-0.21452,5
780276201,849770931,102968029,7.70,51.80148,-0.19655,51.80191,-0.19786,4
780276201,102968029,849770931,7.70,51.80191,-0.19786,51.80148,-0.19655,4
30479693,102941578,102941890,0.65,51.73116,-0.28925,51.73126,-0.28900,2
779696582,102965935,849365120,4.22,51.78901,-0.20575,51.78922,-0.20572,5
779696582,849365120,102965935,4.22,51.78922,-0.20572,51.78901,-0.20575,5
780274326,102968459,849769672,1.63,51.80509,-0.19572,51.80503,-0.19602,3
761675538,102964370,836921893,3.20,51.79340,-0.23652,51.79360,-0.23728,3
761675538,836921893,102964370,3.20,51.79360,-0.23728,51.79340,-0.23652,3
25960512,102962972,102962973,1.67,51.75224,-0.24634,51.75193,-0.24596,2
25979626,102973063,102973060,5.13,51.80116,-0.17400,51.80148,-0.17415,5
25979626,102973060,102973063,5.13,51.80148,-0.17415,51.80116,-0.17400,5
25952219,102973806,102973808,5.37,51.79901,-0.15678,51.79943,-0.15719,5
25952219,102973808,102973806,5.37,51.79943,-0.15719,51.79901,-0.15678,5
799901647,863489593,863489592,2.43,51.78618,-0.20924,51.78619,-0.20877,5
799901647,863489592,863489593,2.43,51.78619,-0.20877,51.78618,-0.20924,5
25958420,102963817,102963831,17.04,51.76338,-0.23161,51.76430,-0.22931,5
25958420,102963831,102963817,17.04,51.76430,-0.22931,51.76338,-0.23161,5
565981949,102960187,634166300,3.99,51.74504,-0.26210,51.74546,-0.26101,2
843672232,893701407,102965047,19.42,51.75980,-0.21198,51.76076,-0.21180,5
843672232,102965047,893701407,19.42,51.76076,-0.21180,51.75980,-0.21198,5
25784764,102943690,102943693,5.26,51.75713,-0.30943,51.75726,-0.30861,5
25784764,102943693,102943690,5.26,51.75726,-0.30861,51.75713,-0.30943,5
849850887,897851815,102960221,5.15,51.73435,-0.25535,51.73512,-0.25533,5
849850887,102960221,897851815,5.15,51.73512,-0.25533,51.73435,-0.25535,5
783568581,102962972,851892364,3.39,51.75224,-0.24634,51.75166,-0.24752,2
25951428,102973124,102973128,5.45,51.80270,-0.17144,51.80271,-0.17057,5
25951428,102973128,102973124,5.45,51.80271,-0.17057,51.80270,-0.17144,5
25959083,102964702,102964698,3.53,51.76025,-0.22235,51.76034,-0.22290,5
25959083,102964698,102964702,3.53,51.76034,-0.22290,51.76025,-0.22235,5
25964849,102965529,102965563,8.73,51.78538,-0.22168,51.78645,-0.22025,3
25964849,102965563,102965529,8.73,51.78645,-0.22025,51.78538,-0.22168,3
25786994,102941829,102941828,5.08,51.74887,-0.30229,51.74894,-0.30310,5
25786994,102941828,102941829,5.08,51.74894,-0.30310,51.74887,-0.30229,5
25952540,102968021,102968022,1.21,51.79811,-0.19631,51.79823,-0.19618,4
25952540,102968022,102968021,1.21,51.79823,-0.19618,51.79811,-0.19631,4
25951568,102973349,102973342,4.78,51.80187,-0.16625,51.80225,-0.16667,5
25951568,102973342,102973349,4.78,51.80225,-0.16667,51.80187,-0.16625,5
867784749,911064298,102962163,3.97,51.74560,-0.22211,51.74582,-0.22358,3
25953604,102972072,102972076,3.43,51.79191,-0.18014,51.79218,-0.17981,5
25953604,102972076,102972072,3.43,51.79218,-0.17981,51.79191,-0.18014,5
565990775,102968168,102968172,0.86,51.80476,-0.19678,51.80466,-0.19677,3
25960998,102962251,102964711,27.19,51.74645,-0.21949,51.75286,-0.22134,3
25960998,102964711,102962251,27.19,51.75286,-0.22134,51.74645,-0.21949,3
709370981,102968291,800177576,0.98,51.79660,-0.19366,51.79663,-0.19351,5
709370981,800177576,102968291,0.98,51.79663,-0.19351,51.79660,-0.19366,5
25956851,102965350,102965349,2.52,51.77237,-0.21920,51.77262,-0.21924,5
25956851,102965349,102965350,2.52,51.77262,-0.21924,51.77237,-0.21920,5
25951327,102972761,102972766,5.35,51.80354,-0.18478,51.80393,-0.18419,5
25951327,102972766,102972761,5.35,51.80393,-0.18419,51.80354,-0.18478,5
25961899,102960240,102960261,10.02,51.73740,-0.25241,51.73778,-0.25094,5
25961899,102960261,102960240,10.02,51.73778,-0.25094,51.73740,-0.25241,5
30478171,103653495,102965367,2.75,51.77750,-0.22018,51.77691,-0.21937,2
25781930,102945594,102945587,8.86,51.77043,-0.30347,51.77051,-0.30487,5
25781930,102945587,102945594,8.86,51.77051,-0.30487,51.77043,-0.30347,5
25515028,102970543,102970514,51.44,51.72306,-0.17918,51.72782,-0.18166,5
25515028,102970514,102970543,51.44,51.72782,-0.18166,51.72306,-0.17918,5
586289196,102960470,568888969,1.60,51.73695,-0.23746,51.73654,-0.23716,1
25783829,102943634,102943636,3.14,51.76066,-0.31582,51.76095,-0.31566,5
25783829,102943636,102943634,3.14,51.76095,-0.31566,51.76066,-0.31582,5
836022070,102965435,888378770,5.95,51.77969,-0.22065,51.78130,-0.22141,3
25782412,102945963,102945964,2.81,51.76725,-0.29286,51.76753,-0.29282,5
25782412,102945964,102945963,2.81,51.76753,-0.29282,51.76725,-0.29286,5
25782666,102945640,102945634,4.13,51.76594,-0.29927,51.76632,-0.29953,5
25782666,102945634,102945640,4.13,51.76632,-0.29953,51.76594,-0.29927,5
25956136,102945997,102945999,6.47,51.77814,-0.30840,51.77872,-0.30757,3
25956136,102945999,102945997,6.47,51.77872,-0.30757,51.77814,-0.30840,3
25782597,102945822,102945826,4.31,51.76626,-0.29364,51.76666,-0.29342,5
25782597,102945826,102945822,4.31,51.76666,-0.29342,51.76626,-0.29364,5
25784678,102945469,102945497,12.66,51.75733,-0.30347,51.75828,-0.30321,5
25784678,102945497,102945469,12.66,51.75828,-0.30321,51.75733,-0.30347,5
586296528,750524608,658151671,3.36,51.76661,-0.24798,51.76690,-0.24757,5
586296528,658151671,750524608,3.36,51.76690,-0.24757,51.76661,-0.24798,5
25515011,102941520,102941524,8.17,51.72494,-0.29227,51.72531,-0.29110,5
25515011,102941524,102941520,8.17,51.72531,-0.29110,51.72494,-0.29227,5
25787558,102940500,102940506,34.41,51.74706,-0.30991,51.74875,-0.30941,5
25787558,102940506,102940500,34.41,51.74875,-0.30941,51.74706,-0.30991,5
25957123,102963726,102963728,3.68,51.77081,-0.23427,51.77115,-0.23472,5
25957123,102963728,102963726,3.68,51.77115,-0.23472,51.77081,-0.23427,5
25788669,102940460,102940466,4.86,51.74265,-0.30946,51.74298,-0.30889,5
25788669,102940466,102940460,4.86,51.74298,-0.30889,51.74265,-0.30946,5
25955250,102965985,102965974,8.16,51.78258,-0.19945,51.78268,-0.20075,5
25955250,102965974,102965985,8.16,51.78268,-0.20075,51.78258,-0.19945,5
761895071,837068346,102946300,6.49,51.76660,-0.28135,51.76780,-0.27973,4
761895071,102946300,837068346,6.49,51.76780,-0.27973,51.76660,-0.28135,4
25953253,102966492,102966502,10.76,51.79495,-0.21858,51.79580,-0.21752,5
25953253,102966502,102966492,10.76,51.79580,-0.21752,51.79495,-0.21858,5
739552254,102960821,821554979,7.81,51.74657,-0.23132,51.74672,-0.23009,5
739552254,821554979,102960821,7.81,51.74672,-0.23009,51.74657,-0.23132,5
850059089,898004783,898004787,3.24,51.77070,-0.15577,51.77071,-0.15551,5
850059089,898004787,898004783,3.24,51.77071,-0.15551,51.77070,-0.15577,5
25959978,102963016,102963018,7.99,51.75555,-0.24600,51.75634,-0.24582,5
25959978,102963018,102963016,7.99,51.75634,-0.24582,51.75555,-0.24600,5
25960616,102960856,102960861,4.41,51.75061,-0.22847,51.75062,-0.22777,5
25960616,102960861,102960856,4.41,51.75062,-0.22777,51.75061,-0.22847,5
25953733,102966078,102967939,17.15,51.79157,-0.19754,51.79313,-0.19864,5
25953733,102967939,102966078,17.15,51.79313,-0.19864,51.79157,-0.19754,5
25788849,102942491,102942503,7.60,51.74155,-0.27047,51.74224,-0.26904,5
25788849,102942503,102942491,7.60,51.74224,-0.26904,51.74155,-0.27047,5
